entry_time,exit_time,entry_price,exit_price,pnl
2024-03-19 01:45:00+00:00,2024-03-19 02:55:00+00:00,1.3375,1.2845,-1.4920600385643539
2024-03-19 04:00:00+00:00,2024-03-19 05:50:00+00:00,1.2769,1.2457,-0.935968397480984
2024-03-19 06:35:00+00:00,2024-03-19 06:40:00+00:00,1.2306,1.2202,-0.41353449512538987
2024-03-19 07:10:00+00:00,2024-03-19 07:15:00+00:00,1.1968,1.18,-0.5742261110840303
2024-03-19 07:55:00+00:00,2024-03-19 08:25:00+00:00,1.2445,1.1981,-1.2440644805560126
2024-03-19 11:50:00+00:00,2024-03-19 13:20:00+00:00,1.1961,1.2059,0.08878938172002648
2024-03-19 14:50:00+00:00,2024-03-19 15:05:00+00:00,1.1982,1.1872,-0.39737548693453917
2024-03-19 15:45:00+00:00,2024-03-19 16:35:00+00:00,1.2336,1.2314,-0.1868255712996607
2024-03-19 16:45:00+00:00,2024-03-19 17:50:00+00:00,1.2434,1.2416,-0.17552720159525492
2024-03-19 18:50:00+00:00,2024-03-19 20:00:00+00:00,1.2519,1.2512,-0.14970564054926783
2024-03-19 23:45:00+00:00,2024-03-20 01:30:00+00:00,1.1343,1.1428,0.06547939645248135
2024-03-20 02:20:00+00:00,2024-03-20 03:55:00+00:00,1.1575,1.1373,-0.5946922577420182
2024-03-20 06:00:00+00:00,2024-03-20 06:50:00+00:00,1.0818,1.0984,0.26560059508274847
2024-03-20 06:55:00+00:00,2024-03-20 11:55:00+00:00,1.1036,1.1819,1.7055707636777981
2024-03-20 12:25:00+00:00,2024-03-20 13:00:00+00:00,1.2105,1.1722,-1.0057479733597106
2024-03-20 14:25:00+00:00,2024-03-20 15:00:00+00:00,1.1754,1.186,0.10500968111805875
2024-03-20 15:05:00+00:00,2024-03-20 15:15:00+00:00,1.1851,1.184,-0.15639592160936644
2024-03-20 16:50:00+00:00,2024-03-20 17:10:00+00:00,1.1423,1.1371,-0.24885958967515975
2024-03-20 17:20:00+00:00,2024-03-20 19:50:00+00:00,1.1668,1.2748,2.2416057462351446
2024-03-20 19:55:00+00:00,2024-03-20 22:05:00+00:00,1.2679,1.3478,1.6063391588797948
2024-03-20 22:10:00+00:00,2024-03-20 22:40:00+00:00,1.3446,1.3222,-0.6321189634357474
2024-03-20 23:20:00+00:00,2024-03-21 00:30:00+00:00,1.3573,1.3382,-0.5419656565402562
2024-03-21 00:45:00+00:00,2024-03-21 02:15:00+00:00,1.3619,1.371,0.045892519162553214
2024-03-21 05:55:00+00:00,2024-03-21 07:50:00+00:00,1.3241,1.3302,-0.011546224092519708
2024-03-21 13:30:00+00:00,2024-03-21 13:35:00+00:00,1.2944,1.2852,-0.33314308568209583
2024-03-21 14:15:00+00:00,2024-03-21 15:10:00+00:00,1.2943,1.2855,-0.31914902309057425
2024-03-21 16:30:00+00:00,2024-03-21 17:35:00+00:00,1.2852,1.2498,-0.8644044922132501
2024-03-21 20:20:00+00:00,2024-03-21 21:30:00+00:00,1.2453,1.23,-0.44233614332849314
2024-03-21 22:10:00+00:00,2024-03-21 22:35:00+00:00,1.2471,1.2313,-0.4421180403210556
2024-03-21 23:50:00+00:00,2024-03-22 00:45:00+00:00,1.2353,1.221,-0.4054612200932226
2024-03-22 01:20:00+00:00,2024-03-22 01:55:00+00:00,1.235,1.2123,-0.5593957000397225
2024-03-22 03:25:00+00:00,2024-03-22 04:30:00+00:00,1.2307,1.2293,-0.14313875454017833
2024-03-22 05:05:00+00:00,2024-03-22 07:25:00+00:00,1.2391,1.2294,-0.2952272232125104
2024-03-22 07:45:00+00:00,2024-03-22 08:45:00+00:00,1.2446,1.2179,-0.5973841721957598
2024-03-22 08:55:00+00:00,2024-03-22 09:00:00+00:00,1.2205,1.2207,-0.10625478411302325
2024-03-22 11:50:00+00:00,2024-03-22 11:55:00+00:00,1.1974,1.1883,-0.2732410376682566
2024-03-22 14:30:00+00:00,2024-03-22 14:45:00+00:00,1.1518,1.152,-0.10316318787223722
2024-03-22 15:10:00+00:00,2024-03-22 16:30:00+00:00,1.1719,1.1776,-0.0033948133231334054
2024-03-22 17:05:00+00:00,2024-03-22 20:20:00+00:00,1.1796,1.2135,0.49672893745425384
2024-03-22 20:55:00+00:00,2024-03-22 21:10:00+00:00,1.2183,1.2002,-0.42416419337101985
2024-03-22 22:55:00+00:00,2024-03-23 02:20:00+00:00,1.1938,1.2223,0.39218605556105146
2024-03-23 04:15:00+00:00,2024-03-23 05:00:00+00:00,1.2032,1.1979,-0.19889689734950622
2024-03-23 05:35:00+00:00,2024-03-23 06:20:00+00:00,1.1995,1.204,-0.026476670007532732
